# of txns (including aborted) during benchmark period: 52396
UPDATE_ITEM: 1 ms, EndTime: 339450241938700
UPDATE_ITEM: 1 ms, EndTime: 339450243040200
READ_ITEM: 0 ms, EndTime: 339450243743500
READ_ITEM: 0 ms, EndTime: 339450244412100
UPDATE_ITEM: 1 ms, EndTime: 339450245504900
UPDATE_ITEM: 1 ms, EndTime: 339450246680100
READ_ITEM: 1 ms, EndTime: 339450247761400
UPDATE_ITEM: 1 ms, EndTime: 339450249419700
UPDATE_ITEM: 1 ms, EndTime: 339450250749000
READ_ITEM: 0 ms, EndTime: 339450251419500
READ_ITEM: 1 ms, EndTime: 339450252634800
UPDATE_ITEM: 1 ms, EndTime: 339450253730000
READ_ITEM: 0 ms, EndTime: 339450254436700
UPDATE_ITEM: 1 ms, EndTime: 339450255646400
READ_ITEM: 0 ms, EndTime: 339450256361500
UPDATE_ITEM: 1 ms, EndTime: 339450257410500
READ_ITEM: 0 ms, EndTime: 339450258327800
READ_ITEM: 1 ms, EndTime: 339450259564000
UPDATE_ITEM: 1 ms, EndTime: 339450260644900
READ_ITEM: 1 ms, EndTime: 339450261819400
READ_ITEM: 0 ms, EndTime: 339450262484700
READ_ITEM: 0 ms, EndTime: 339450263478900
UPDATE_ITEM: 1 ms, EndTime: 339450264783300
UPDATE_ITEM: 1 ms, EndTime: 339450266219700
READ_ITEM: 0 ms, EndTime: 339450266993300
UPDATE_ITEM: 1 ms, EndTime: 339450268232900
UPDATE_ITEM: 1 ms, EndTime: 339450269252100
READ_ITEM: 0 ms, EndTime: 339450269947200
UPDATE_ITEM: 1 ms, EndTime: 339450271017000
UPDATE_ITEM: 1 ms, EndTime: 339450272599400
UPDATE_ITEM: 1 ms, EndTime: 339450273671700
UPDATE_ITEM: 1 ms, EndTime: 339450274688400
READ_ITEM: 1 ms, EndTime: 339450275846200
UPDATE_ITEM: 1 ms, EndTime: 339450276923700
READ_ITEM: 0 ms, EndTime: 339450277806600
UPDATE_ITEM: 1 ms, EndTime: 339450278958000
UPDATE_ITEM: 1 ms, EndTime: 339450280880800
READ_ITEM: 0 ms, EndTime: 339450281780600
UPDATE_ITEM: 1 ms, EndTime: 339450282954800
READ_ITEM: 0 ms, EndTime: 339450283873200
UPDATE_ITEM: 1 ms, EndTime: 339450285180400
READ_ITEM: 0 ms, EndTime: 339450286170100
UPDATE_ITEM: 1 ms, EndTime: 339450287275900
READ_ITEM: 0 ms, EndTime: 339450288029700
UPDATE_ITEM: 1 ms, EndTime: 339450289149700
UPDATE_ITEM: 1 ms, EndTime: 339450290279300
READ_ITEM: 0 ms, EndTime: 339450291016300
READ_ITEM: 0 ms, EndTime: 339450291715500
READ_ITEM: 1 ms, EndTime: 339450292969900
UPDATE_ITEM: 1 ms, EndTime: 339450294694500
READ_ITEM: 0 ms, EndTime: 339450295503100
READ_ITEM: 0 ms, EndTime: 339450296209700
READ_ITEM: 1 ms, EndTime: 339450297449600
READ_ITEM: 0 ms, EndTime: 339450298211300
UPDATE_ITEM: 1 ms, EndTime: 339450299326600
UPDATE_ITEM: 0 ms, EndTime: 339450300320300
READ_ITEM: 0 ms, EndTime: 339450301102500
UPDATE_ITEM: 1 ms, EndTime: 339450302114300
UPDATE_ITEM: 1 ms, EndTime: 339450303142600
READ_ITEM: 0 ms, EndTime: 339450303848800
READ_ITEM: 0 ms, EndTime: 339450304528800
UPDATE_ITEM: 1 ms, EndTime: 339450306355500
UPDATE_ITEM: 1 ms, EndTime: 339450307376800
READ_ITEM: 0 ms, EndTime: 339450308248500
UPDATE_ITEM: 1 ms, EndTime: 339450309271400
UPDATE_ITEM: 0 ms, EndTime: 339450310242100
UPDATE_ITEM: 1 ms, EndTime: 339450311253500
UPDATE_ITEM: 0 ms, EndTime: 339450312216400
READ_ITEM: 1 ms, EndTime: 339450313663900
READ_ITEM: 0 ms, EndTime: 339450314348600
READ_ITEM: 0 ms, EndTime: 339450315226800
UPDATE_ITEM: 1 ms, EndTime: 339450316602700
UPDATE_ITEM: 1 ms, EndTime: 339450317810500
READ_ITEM: 0 ms, EndTime: 339450318650500
UPDATE_ITEM: 1 ms, EndTime: 339450319740600
UPDATE_ITEM: 1 ms, EndTime: 339450320765900
READ_ITEM: 0 ms, EndTime: 339450321468600
UPDATE_ITEM: 1 ms, EndTime: 339450322514200
READ_ITEM: 0 ms, EndTime: 339450323270700
UPDATE_ITEM: 1 ms, EndTime: 339450324939000
UPDATE_ITEM: 1 ms, EndTime: 339450326095900
UPDATE_ITEM: 1 ms, EndTime: 339450327269500
READ_ITEM: 0 ms, EndTime: 339450328118800
READ_ITEM: 0 ms, EndTime: 339450328872400
READ_ITEM: 0 ms, EndTime: 339450329564100
READ_ITEM: 1 ms, EndTime: 339450330627600
UPDATE_ITEM: 1 ms, EndTime: 339450331849000
UPDATE_ITEM: 1 ms, EndTime: 339450332971200
READ_ITEM: 0 ms, EndTime: 339450333738200
READ_ITEM: 1 ms, EndTime: 339450334858900
READ_ITEM: 0 ms, EndTime: 339450335643500
READ_ITEM: 0 ms, EndTime: 339450336416400
UPDATE_ITEM: 1 ms, EndTime: 339450337980500
UPDATE_ITEM: 1 ms, EndTime: 339450339113200
READ_ITEM: 0 ms, EndTime: 339450339835100
READ_ITEM: 0 ms, EndTime: 339450340550700
READ_ITEM: 0 ms, EndTime: 339450341247600
UPDATE_ITEM: 1 ms, EndTime: 339450342361400
UPDATE_ITEM: 1 ms, EndTime: 339450343559100
UPDATE_ITEM: 1 ms, EndTime: 339450344695300
READ_ITEM: 0 ms, EndTime: 339450345540000
READ_ITEM: 0 ms, EndTime: 339450346458400
UPDATE_ITEM: 1 ms, EndTime: 339450348076900
READ_ITEM: 0 ms, EndTime: 339450348791600
READ_ITEM: 0 ms, EndTime: 339450349554100
UPDATE_ITEM: 1 ms, EndTime: 339450350999200
UPDATE_ITEM: 1 ms, EndTime: 339450352026800
UPDATE_ITEM: 1 ms, EndTime: 339450353088600
UPDATE_ITEM: 1 ms, EndTime: 339450354162500
READ_ITEM: 0 ms, EndTime: 339450354880300
UPDATE_ITEM: 1 ms, EndTime: 339450356119600
READ_ITEM: 0 ms, EndTime: 339450356912100
READ_ITEM: 0 ms, EndTime: 339450357683900
UPDATE_ITEM: 2 ms, EndTime: 339450359868500
READ_ITEM: 0 ms, EndTime: 339450360658300
READ_ITEM: 0 ms, EndTime: 339450361406100
READ_ITEM: 0 ms, EndTime: 339450362099000
READ_ITEM: 0 ms, EndTime: 339450362789700
READ_ITEM: 0 ms, EndTime: 339450363589900
UPDATE_ITEM: 1 ms, EndTime: 339450364643200
UPDATE_ITEM: 1 ms, EndTime: 339450365863000
READ_ITEM: 0 ms, EndTime: 339450366603800
READ_ITEM: 0 ms, EndTime: 339450367358200
UPDATE_ITEM: 1 ms, EndTime: 339450368534600
UPDATE_ITEM: 1 ms, EndTime: 339450369660400
READ_ITEM: 3 ms, EndTime: 339450372987400
READ_ITEM: 0 ms, EndTime: 339450373773800
READ_ITEM: 0 ms, EndTime: 339450374446300
UPDATE_ITEM: 1 ms, EndTime: 339450376349100
UPDATE_ITEM: 1 ms, EndTime: 339450377509400
UPDATE_ITEM: 1 ms, EndTime: 339450378599100
UPDATE_ITEM: 1 ms, EndTime: 339450379677900
READ_ITEM: 0 ms, EndTime: 339450380356800
READ_ITEM: 0 ms, EndTime: 339450381080900
UPDATE_ITEM: 0 ms, EndTime: 339450382048500
UPDATE_ITEM: 1 ms, EndTime: 339450383530200
UPDATE_ITEM: 1 ms, EndTime: 339450384594400
READ_ITEM: 0 ms, EndTime: 339450385424900
UPDATE_ITEM: 1 ms, EndTime: 339450386518200
READ_ITEM: 0 ms, EndTime: 339450387272300
UPDATE_ITEM: 1 ms, EndTime: 339450388401000
UPDATE_ITEM: 0 ms, EndTime: 339450389407200
UPDATE_ITEM: 1 ms, EndTime: 339450390423200
UPDATE_ITEM: 1 ms, EndTime: 339450392068300
READ_ITEM: 0 ms, EndTime: 339450392802000
UPDATE_ITEM: 0 ms, EndTime: 339450393787900
READ_ITEM: 0 ms, EndTime: 339450394422300
UPDATE_ITEM: 1 ms, EndTime: 339450395894100
UPDATE_ITEM: 1 ms, EndTime: 339450396954100
READ_ITEM: 0 ms, EndTime: 339450397693500
READ_ITEM: 0 ms, EndTime: 339450398367100
READ_ITEM: 0 ms, EndTime: 339450399026600
UPDATE_ITEM: 0 ms, EndTime: 339450399990100
UPDATE_ITEM: 1 ms, EndTime: 339450401876200
READ_ITEM: 0 ms, EndTime: 339450402541100
UPDATE_ITEM: 0 ms, EndTime: 339450403521300
UPDATE_ITEM: 1 ms, EndTime: 339450404580100
READ_ITEM: 0 ms, EndTime: 339450405348100
UPDATE_ITEM: 1 ms, EndTime: 339450406618300
READ_ITEM: 0 ms, EndTime: 339450407343500
READ_ITEM: 0 ms, EndTime: 339450408176400
UPDATE_ITEM: 1 ms, EndTime: 339450409617300
UPDATE_ITEM: 1 ms, EndTime: 339450410644600
UPDATE_ITEM: 1 ms, EndTime: 339450412270700
UPDATE_ITEM: 1 ms, EndTime: 339450413629100
READ_ITEM: 0 ms, EndTime: 339450414372100
UPDATE_ITEM: 1 ms, EndTime: 339450415611500
UPDATE_ITEM: 0 ms, EndTime: 339450416619000
UPDATE_ITEM: 1 ms, EndTime: 339450417846900
UPDATE_ITEM: 1 ms, EndTime: 339450419640400
UPDATE_ITEM: 1 ms, EndTime: 339450420665800
UPDATE_ITEM: 1 ms, EndTime: 339450422069300
READ_ITEM: 0 ms, EndTime: 339450422796000
UPDATE_ITEM: 1 ms, EndTime: 339450423850900
UPDATE_ITEM: 1 ms, EndTime: 339450424903500
READ_ITEM: 0 ms, EndTime: 339450425830500
READ_ITEM: 1 ms, EndTime: 339450426940900
UPDATE_ITEM: 1 ms, EndTime: 339450428065400
READ_ITEM: 0 ms, EndTime: 339450428815400
READ_ITEM: 0 ms, EndTime: 339450429597700
READ_ITEM: 0 ms, EndTime: 339450430497500
UPDATE_ITEM: 1 ms, EndTime: 339450432040600
READ_ITEM: 0 ms, EndTime: 339450432781900
READ_ITEM: 0 ms, EndTime: 339450433494600
READ_ITEM: 0 ms, EndTime: 339450434214600
UPDATE_ITEM: 1 ms, EndTime: 339450435388300
READ_ITEM: 0 ms, EndTime: 339450436168100
READ_ITEM: 0 ms, EndTime: 339450436915400
UPDATE_ITEM: 1 ms, EndTime: 339450438826900
UPDATE_ITEM: 1 ms, EndTime: 339450439958000
UPDATE_ITEM: 1 ms, EndTime: 339450441048800
UPDATE_ITEM: 2 ms, EndTime: 339450443225800
READ_ITEM: 0 ms, EndTime: 339450443962500
UPDATE_ITEM: 1 ms, EndTime: 339450445061600
UPDATE_ITEM: 1 ms, EndTime: 339450446469000
UPDATE_ITEM: 1 ms, EndTime: 339450447670100
UPDATE_ITEM: 1 ms, EndTime: 339450448799000
READ_ITEM: 0 ms, EndTime: 339450449520500
READ_ITEM: 0 ms, EndTime: 339450450272000
UPDATE_ITEM: 2 ms, EndTime: 339450452423400
UPDATE_ITEM: 0 ms, EndTime: 339450453406600
READ_ITEM: 0 ms, EndTime: 339450454099300
READ_ITEM: 1 ms, EndTime: 339450455353100
READ_ITEM: 0 ms, EndTime: 339450456140700
READ_ITEM: 0 ms, EndTime: 339450456905500
READ_ITEM: 0 ms, EndTime: 339450457688300
READ_ITEM: 0 ms, EndTime: 339450458366800
UPDATE_ITEM: 1 ms, EndTime: 339450459839200
UPDATE_ITEM: 1 ms, EndTime: 339450460922300
UPDATE_ITEM: 1 ms, EndTime: 339450461968200
UPDATE_ITEM: 1 ms, EndTime: 339450462979600
READ_ITEM: 0 ms, EndTime: 339450463882800
READ_ITEM: 0 ms, EndTime: 339450464532300
READ_ITEM: 0 ms, EndTime: 339450465254700
UPDATE_ITEM: 1 ms, EndTime: 339450466843200
READ_ITEM: 0 ms, EndTime: 339450467529700
READ_ITEM: 0 ms, EndTime: 339450468191200
UPDATE_ITEM: 1 ms, EndTime: 339450469314200
READ_ITEM: 0 ms, EndTime: 339450469974200
UPDATE_ITEM: 0 ms, EndTime: 339450470967400
READ_ITEM: 1 ms, EndTime: 339450472314100
UPDATE_ITEM: 1 ms, EndTime: 339450473327200
UPDATE_ITEM: 0 ms, EndTime: 339450474332800
READ_ITEM: 0 ms, EndTime: 339450475107600
UPDATE_ITEM: 1 ms, EndTime: 339450477093000
UPDATE_ITEM: 1 ms, EndTime: 339450478229800
READ_ITEM: 0 ms, EndTime: 339450478948300
READ_ITEM: 0 ms, EndTime: 339450479683300
UPDATE_ITEM: 1 ms, EndTime: 339450480699500
UPDATE_ITEM: 1 ms, EndTime: 339450481714500
UPDATE_ITEM: 0 ms, EndTime: 339450482712000
UPDATE_ITEM: 1 ms, EndTime: 339450484168100
READ_ITEM: 0 ms, EndTime: 339450485022800
READ_ITEM: 0 ms, EndTime: 339450485817100
READ_ITEM: 0 ms, EndTime: 339450486529800
UPDATE_ITEM: 1 ms, EndTime: 339450487673700
UPDATE_ITEM: 1 ms, EndTime: 339450488751200
UPDATE_ITEM: 1 ms, EndTime: 339450489761100
UPDATE_ITEM: 1 ms, EndTime: 339450490815300
READ_ITEM: 0 ms, EndTime: 339450491496300
READ_ITEM: 0 ms, EndTime: 339450492157100
READ_ITEM: 0 ms, EndTime: 339450492875200
UPDATE_ITEM: 1 ms, EndTime: 339450493886700
READ_ITEM: 0 ms, EndTime: 339450494556000
UPDATE_ITEM: 1 ms, EndTime: 339450496354700
READ_ITEM: 0 ms, EndTime: 339450497313500
UPDATE_ITEM: 1 ms, EndTime: 339450498448400
UPDATE_ITEM: 0 ms, EndTime: 339450499444700
READ_ITEM: 0 ms, EndTime: 339450500241700
UPDATE_ITEM: 1 ms, EndTime: 339450501497800
READ_ITEM: 0 ms, EndTime: 339450502259700
READ_ITEM: 0 ms, EndTime: 339450503019200
READ_ITEM: 0 ms, EndTime: 339450503699900
READ_ITEM: 0 ms, EndTime: 339450504411900
UPDATE_ITEM: 1 ms, EndTime: 339450505617800
READ_ITEM: 0 ms, EndTime: 339450506618800
READ_ITEM: 1 ms, EndTime: 339450507776500
UPDATE_ITEM: 1 ms, EndTime: 339450509495400
READ_ITEM: 0 ms, EndTime: 339450510219100
UPDATE_ITEM: 1 ms, EndTime: 339450511346500
UPDATE_ITEM: 1 ms, EndTime: 339450512450000
UPDATE_ITEM: 1 ms, EndTime: 339450513967800
READ_ITEM: 0 ms, EndTime: 339450514823900
READ_ITEM: 0 ms, EndTime: 339450515761900
READ_ITEM: 0 ms, EndTime: 339450516522300
READ_ITEM: 0 ms, EndTime: 339450517319700
READ_ITEM: 1 ms, EndTime: 339450518555600
READ_ITEM: 0 ms, EndTime: 339450519351800
READ_ITEM: 0 ms, EndTime: 339450520083600
UPDATE_ITEM: 1 ms, EndTime: 339450521105500
UPDATE_ITEM: 1 ms, EndTime: 339450522805200
READ_ITEM: 0 ms, EndTime: 339450523559500
UPDATE_ITEM: 1 ms, EndTime: 339450524598000
READ_ITEM: 0 ms, EndTime: 339450525395500
READ_ITEM: 0 ms, EndTime: 339450526150700
READ_ITEM: 0 ms, EndTime: 339450526843800
READ_ITEM: 0 ms, EndTime: 339450527576600
READ_ITEM: 0 ms, EndTime: 339450528294300
UPDATE_ITEM: 1 ms, EndTime: 339450529329300
READ_ITEM: 1 ms, EndTime: 339450530565200
UPDATE_ITEM: 1 ms, EndTime: 339450531621600
READ_ITEM: 0 ms, EndTime: 339450532372100
UPDATE_ITEM: 1 ms, EndTime: 339450533402300
UPDATE_ITEM: 2 ms, EndTime: 339450535757100
UPDATE_ITEM: 1 ms, EndTime: 339450536862600
READ_ITEM: 0 ms, EndTime: 339450537629500
READ_ITEM: 1 ms, EndTime: 339450538892100
UPDATE_ITEM: 1 ms, EndTime: 339450539975700
UPDATE_ITEM: 1 ms, EndTime: 339450541051400
UPDATE_ITEM: 1 ms, EndTime: 339450542094500
READ_ITEM: 0 ms, EndTime: 339450542884400
UPDATE_ITEM: 0 ms, EndTime: 339450543840500
READ_ITEM: 0 ms, EndTime: 339450544559000
READ_ITEM: 0 ms, EndTime: 339450545344000
READ_ITEM: 1 ms, EndTime: 339450546486900
UPDATE_ITEM: 2 ms, EndTime: 339450548752700
READ_ITEM: 0 ms, EndTime: 339450549457900
UPDATE_ITEM: 1 ms, EndTime: 339450550494900
UPDATE_ITEM: 0 ms, EndTime: 339450551488600
UPDATE_ITEM: 1 ms, EndTime: 339450552545900
UPDATE_ITEM: 0 ms, EndTime: 339450553534200
READ_ITEM: 0 ms, EndTime: 339450554206700
UPDATE_ITEM: 2 ms, EndTime: 339450556331000
READ_ITEM: 0 ms, EndTime: 339450557116800
READ_ITEM: 0 ms, EndTime: 339450557880700
UPDATE_ITEM: 1 ms, EndTime: 339450558934700
UPDATE_ITEM: 1 ms, EndTime: 339450560104200
READ_ITEM: 0 ms, EndTime: 339450560885400
UPDATE_ITEM: 1 ms, EndTime: 339450562043200
UPDATE_ITEM: 0 ms, EndTime: 339450563020100
READ_ITEM: 0 ms, EndTime: 339450563925100
UPDATE_ITEM: 1 ms, EndTime: 339450565900500
UPDATE_ITEM: 1 ms, EndTime: 339450567082600
UPDATE_ITEM: 1 ms, EndTime: 339450568626500
UPDATE_ITEM: 0 ms, EndTime: 339450569607500
UPDATE_ITEM: 0 ms, EndTime: 339450570609400
UPDATE_ITEM: 1 ms, EndTime: 339450572067400
READ_ITEM: 0 ms, EndTime: 339450572765600
UPDATE_ITEM: 2 ms, EndTime: 339450574901700
READ_ITEM: 0 ms, EndTime: 339450575855100
UPDATE_ITEM: 1 ms, EndTime: 339450576944000
READ_ITEM: 0 ms, EndTime: 339450577809400
READ_ITEM: 0 ms, EndTime: 339450578502000
READ_ITEM: 0 ms, EndTime: 339450579191300
UPDATE_ITEM: 1 ms, EndTime: 339450580270100
READ_ITEM: 0 ms, EndTime: 339450580955700
READ_ITEM: 1 ms, EndTime: 339450581963700
UPDATE_ITEM: 0 ms, EndTime: 339450582930900
READ_ITEM: 0 ms, EndTime: 339450583585700
UPDATE_ITEM: 1 ms, EndTime: 339450584615800
READ_ITEM: 0 ms, EndTime: 339450585353500
UPDATE_ITEM: 1 ms, EndTime: 339450587136300
UPDATE_ITEM: 1 ms, EndTime: 339450588168300
UPDATE_ITEM: 0 ms, EndTime: 339450589150300
UPDATE_ITEM: 1 ms, EndTime: 339450590275700
READ_ITEM: 0 ms, EndTime: 339450590952300
UPDATE_ITEM: 1 ms, EndTime: 339450591994900
UPDATE_ITEM: 1 ms, EndTime: 339450593596500
READ_ITEM: 0 ms, EndTime: 339450594391600
READ_ITEM: 0 ms, EndTime: 339450595238400
UPDATE_ITEM: 2 ms, EndTime: 339450597552800
READ_ITEM: 1 ms, EndTime: 339450598615100
UPDATE_ITEM: 1 ms, EndTime: 339450599801900
READ_ITEM: 0 ms, EndTime: 339450600553300
UPDATE_ITEM: 1 ms, EndTime: 339450601584700
READ_ITEM: 0 ms, EndTime: 339450602337700
READ_ITEM: 0 ms, EndTime: 339450603025200
READ_ITEM: 0 ms, EndTime: 339450603702900
UPDATE_ITEM: 1 ms, EndTime: 339450604730700
READ_ITEM: 0 ms, EndTime: 339450605603300
UPDATE_ITEM: 1 ms, EndTime: 339450606655300
READ_ITEM: 0 ms, EndTime: 339450607358500
UPDATE_ITEM: 2 ms, EndTime: 339450609439500
READ_ITEM: 0 ms, EndTime: 339450610312800
READ_ITEM: 0 ms, EndTime: 339450611008000
READ_ITEM: 0 ms, EndTime: 339450611692800
READ_ITEM: 0 ms, EndTime: 339450612453800
READ_ITEM: 0 ms, EndTime: 339450613189900
READ_ITEM: 0 ms, EndTime: 339450613863400
UPDATE_ITEM: 1 ms, EndTime: 339450615376300
UPDATE_ITEM: 1 ms, EndTime: 339450616550600
READ_ITEM: 0 ms, EndTime: 339450617340800
READ_ITEM: 0 ms, EndTime: 339450618035500
UPDATE_ITEM: 1 ms, EndTime: 339450619713800
READ_ITEM: 0 ms, EndTime: 339450620386100
READ_ITEM: 0 ms, EndTime: 339450621174100
READ_ITEM: 0 ms, EndTime: 339450621832400
READ_ITEM: 0 ms, EndTime: 339450622609900
UPDATE_ITEM: 0 ms, EndTime: 339450623525500
UPDATE_ITEM: 1 ms, EndTime: 339450625170700
READ_ITEM: 0 ms, EndTime: 339450626069800
READ_ITEM: 0 ms, EndTime: 339450626934000
READ_ITEM: 0 ms, EndTime: 339450627727400
UPDATE_ITEM: 0 ms, EndTime: 339450628714500
READ_ITEM: 0 ms, EndTime: 339450629448600
UPDATE_ITEM: 1 ms, EndTime: 339450630504800
UPDATE_ITEM: 1 ms, EndTime: 339450631530500
UPDATE_ITEM: 0 ms, EndTime: 339450632485000
READ_ITEM: 0 ms, EndTime: 339450633158300
UPDATE_ITEM: 2 ms, EndTime: 339450635458900
UPDATE_ITEM: 1 ms, EndTime: 339450636550100
READ_ITEM: 0 ms, EndTime: 339450637361400
READ_ITEM: 0 ms, EndTime: 339450638308700
UPDATE_ITEM: 0 ms, EndTime: 339450639275100
UPDATE_ITEM: 0 ms, EndTime: 339450640192100
READ_ITEM: 0 ms, EndTime: 339450640869800
UPDATE_ITEM: 1 ms, EndTime: 339450641902200
UPDATE_ITEM: 0 ms, EndTime: 339450642901900
READ_ITEM: 0 ms, EndTime: 339450643778700
READ_ITEM: 0 ms, EndTime: 339450644661600
READ_ITEM: 1 ms, EndTime: 339450645685000
READ_ITEM: 1 ms, EndTime: 339450647098200
UPDATE_ITEM: 1 ms, EndTime: 339450648286900
READ_ITEM: 0 ms, EndTime: 339450649039600
READ_ITEM: 0 ms, EndTime: 339450649763300
